"Pais","ISO3","Code","BaseN","Cod_Proceso","EstadoProceso","DescProceso","Moneda","Monto","Fecha","Digito"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0007","Proceso adjudicado y celebrado","Carretera de acceso","DOP",117451080.79,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0007","Proceso adjudicado y celebrado","Puente de carretera","DOP",67568374.34,"2024/06/20 20:16:01","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado","Carretera de acceso","DOP",372086263.08,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado","Carretera de acceso","DOP",105296065.5,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado","Puente de carretera","DOP",10006364.06,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Brochas","DOP",1770,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Pinturas de esmalte","DOP",5275036.6,"2024/06/20 20:16:01","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Pinturas de esmalte","DOP",4530180.48,"2024/06/20 20:16:01","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0016","Proceso adjudicado y celebrado","Insecticidas","DOP",19800000,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0017","Proceso adjudicado y celebrado","Diclofenaco sódico","DOP",10714,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0017","Proceso adjudicado y celebrado","Clorhidrato de difenhidramina","DOP",155037.85,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0018","Proceso adjudicado y celebrado","Combustible diesel","DOP",40000000,"2024/06/20 20:16:01","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0018","Proceso adjudicado y celebrado","Gasolina","DOP",5000000,"2024/06/20 20:16:01","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0019","Proceso adjudicado y celebrado","Neumáticos para camiones pesados","DOP",2737600,"2024/06/20 20:16:01","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0019","Proceso adjudicado y celebrado","Neumáticos para camiones pesados","DOP",1416000,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0019","Proceso adjudicado y celebrado","Neumáticos para automoviles o camiones ligeros","DOP",125106.24,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0019","Proceso adjudicado y celebrado","Neumáticos para automoviles o camiones ligeros","DOP",802406.61,"2024/06/20 20:16:01","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0019","Proceso adjudicado y celebrado","Neumáticos para automoviles o camiones ligeros","DOP",150951.12,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0022","Proceso adjudicado y celebrado","Generadores para soldadura","DOP",86399.98000000001,"2024/06/20 20:16:01","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0023","Proceso adjudicado y celebrado","Cintas métricas","DOP",118462.56,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0023","Proceso adjudicado y celebrado","Limas","DOP",351026.4,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0023","Proceso adjudicado y celebrado","Sondas de medición electrónicas","DOP",82600,"2024/06/20 20:16:01","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0023","Proceso adjudicado y celebrado","Rastrillos","DOP",1003000,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0023","Proceso adjudicado y celebrado","Destornilladores","DOP",42480,"2024/06/20 20:16:01","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0023","Proceso adjudicado y celebrado","Barras de cavar o barretones","DOP",443680,"2024/06/20 20:16:01","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0023","Proceso adjudicado y celebrado","Picas","DOP",531000,"2024/06/20 20:16:01","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0023","Proceso adjudicado y celebrado","Machetes","DOP",1462020,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0025","Proceso adjudicado y celebrado","Generadores diesel","DOP",1012500,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0021","Proceso adjudicado y celebrado","Asfalto","DOP",14928280.3,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0021","Proceso adjudicado y celebrado","Asfalto","DOP",15714920.22,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0021","Proceso adjudicado y celebrado","Asfalto","DOP",15802523.3,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0024","Proceso adjudicado y celebrado","Lámina de zinc","DOP",8165600,"2024/06/20 20:16:01","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0029","Proceso adjudicado y celebrado","Puente de carretera","DOP",74529688.58,"2024/06/20 20:16:01","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0029","Proceso adjudicado y celebrado","Puente de carretera","DOP",48074908.453,"2024/06/20 20:16:01","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0029","Proceso adjudicado y celebrado","Puente de carretera","DOP",19233847.87,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0029","Proceso adjudicado y celebrado","Paso subterráneo","DOP",74413001.05,"2024/06/20 20:16:01","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Carretera de acceso","DOP",75104073.1,"2024/06/20 20:16:01","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",649355701.33,"2024/06/20 20:16:01","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Carretera de acceso","DOP",32387686.8,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Carretera de acceso","DOP",19024847.37,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",26699222.44,"2024/06/20 20:16:01","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",41010178.370000005,"2024/06/20 20:16:01","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Carretera principal","DOP",7305422.28,"2024/06/20 20:16:01","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",217641437.72,"2024/06/20 20:16:01","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",114279958.82,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",9194844.83,"2024/06/20 20:16:01","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",91162670.39,"2024/06/20 20:16:01","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Carretera de acceso","DOP",11505337.89,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",19440537.75,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",34788717,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",17136143.35,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",109761472.47,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Puente de carretera","DOP",31427895.37,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Carretera de acceso","DOP",19922537.68,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0028","Proceso adjudicado y celebrado","Carretera de acceso","DOP",710738566.5,"2024/06/20 20:16:01","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","MOPC-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Secantes de pintura","DOP",792340.5,"2024/06/20 20:16:01","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0003","Proceso adjudicado y celebrado","Construcción casera uni-familiar","DOP",2999578.06,"2024/06/20 20:16:01","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0005","Proceso adjudicado y celebrado","Alquiler de vehículos","DOP",5000000.01,"2024/06/20 20:16:01","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0006","Proceso adjudicado y celebrado","Servicios de exterminación o fumigación","DOP",3600000,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Construcción casera uni-familiar","DOP",35876887.2,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Instalación o reparación de paredes","DOP",36000000,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Bloques de cemento","DOP",173454.33999999997,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Placa de zinc","DOP",332658.78,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Puertas de metal","DOP",210247.68,"2024/06/20 20:16:01","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Ventanas fijas","DOP",55607.5,"2024/06/20 20:16:01","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Tornillos de rosca para madera","DOP",2463.84,"2024/06/20 20:16:01","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Masillas","DOP",73984.67,"2024/06/20 20:16:01","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Tornillos de anclaje","DOP",1827.35,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Lavamanos/Fregadero","DOP",57854.73,"2024/06/20 20:16:01","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Espigas","DOP",18269.37,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Conectores para mangueras","DOP",3588.65,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Grifos","DOP",11056.48,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Desagües","DOP",3878.84,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Tuberías de nailon","DOP",3117.44,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Tuberías de nailon","DOP",12690.14,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Tuberías de nailon","DOP",26389.1,"2024/06/20 20:16:01","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Tuberías de nailon","DOP",9147.01,"2024/06/20 20:16:01","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Tuberías de nailon","DOP",3929.14,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Tuberías de nailon","DOP",2711.59,"2024/06/20 20:16:01","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Tuberías de nailon","DOP",192.32,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Cemento","DOP",3407.29,"2024/06/20 20:16:01","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Cajas de toma de corriente","DOP",10567.82,"2024/06/20 20:16:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Abrazadera de cable metálico","DOP",2058.68,"2024/06/20 20:16:01","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Cemento","DOP",2784481.4,"2024/06/20 20:16:01","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Nivel de elemento de contratos (contract-item-level.csv)","QST-MAE-PEEN-2023-0008","Proceso adjudicado y celebrado","Caliza","DOP",20018.7,"2024/06/20 20:16:01","2"
