CODIGO_UNIDAD_COMPRA,UNIDAD_COMPRA,CODIGO_PROCESO,ID_ADJUDICACION,ID_OFERTA,ID_EVALUACION_OFERTA,CODIGO_CONTRATO,RPE,RAZON_SOCIAL,OBJETO_CONTRATO,CARATULA,ESTADO_ADJUDICACION,ESTADO_CONTRATO,FECHA_ADJUDICACION,FECHA_CONFIRMACION_ADJUDICACION,FECHA_APROBACION,FECHA_NOTIFICACION_PROVEEDOR,FECHA_FIRMA_CONTRATO,FECHA_INICIO_CONTRATO,FECHA_FIN_CONTRATO,FECHA_INICIO_ENTREGA,FECHA_FIN_ENTREGA,MONEDA,VALOR_CONTRATADO,METODO_PAGO,PLAZO_PAGO_FACTURA,FECHA_ULTIMA_MODIFICACION,URL_CONTRATO,ESTADO_PROCESO,CODIGO_MODALIDAD,MODALIDAD,TIPO_EXCEPCION,URL,RAZON_SOCIAL_RPE,NUMERO_DOCUMENTO,TIPO_DOCUMENTO,GENERO,TIPO_PERSONA,FORMA_JURIDICA,ES_MIPYME,CERTIFICACION_MICM,CLASIFICACION_EMPRESARIAL,CLASIFICACION_EMPRESARIAL_2,MUNICIPIO,PROVINCIA,REGION,MACROREGION,PAIS,CLASIFICACION_RPE,DETALLE_EXCEPCION,CONTRATO_MIPYME,FECHA_ACTUALIZACION
200,Comedores Económicos,COMEDORES ECONOMICOS-MAE-PEEN-2022-0002,DO1.AWD.1289451,DO1.RPL.3329973,DO1.RANL.1287271,COMEDORES ECONOMICOS-2022-00700,97404,"MKL SUPLIDORES, SRL",Bienes,ADQUISICIÓN DE ALIMENTOS PARA LA ELABORACION DE RACIONES COCIDAS Y CRUDAS QUE SERAN DISTRIBUIDAS A LOS AFECTADOS POR LOS TORRENCIALES AGUACEROS CAÍDOS EL VIERNES 4 DE NOVIEMBRE DEL 2022,Confirmada y enviada,Activo,09:40.7,45:05.2,null,46:08.3,45:00.6,00:00.0,00:00.0,00:00.0,00:00.0,DOP,6394500,Transferencia,30 días,46:07.5,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1480898&AwardContractDetailId=418765,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1154520,"MKL SUPLIDORES, SRL",131130062,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,SANTO DOMINGO ESTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Micro empresa,emergencia,True,25:11.6
200,Comedores Económicos,COMEDORES ECONOMICOS-MAE-PEEN-2022-0002,DO1.AWD.1289451,DO1.RPL.3329952,DO1.RANL.1287250,COMEDORES ECONOMICOS-2022-00676,55086,"Flexopack, SRL",Bienes,ADQUISICIÓN DE ALIMENTOS PARA LA ELABORACION DE RACIONES COCIDAS Y CRUDAS QUE SERAN DISTRIBUIDAS A LOS AFECTADOS POR LOS TORRENCIALES AGUACEROS CAÍDOS EL VIERNES 4 DE NOVIEMBRE DEL 2022,Confirmada y enviada,Activo,09:40.7,45:05.2,null,39:59.7,39:58.8,00:00.0,00:00.0,00:00.0,00:00.0,DOP,8500000,Transferencia,30 días,42:22.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1480887&AwardContractDetailId=418750,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1154520,"Flexopack, SRL",130270821,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,SAN CRISTÓBAL,SAN CRISTÓBAL,VALDESIA,SUROESTE,REPÚBLICA DOMINICANA,null,emergencia,False,25:11.6
134,Ministerio Administrativo de la Presidencia,MAPRE-MAE-PEEN-2022-0001,DO1.AWD.1254849,DO1.RPL.3204778,DO1.RANL.1233863,MAPRE-2022-00506,751,"Bellon, SAS",Bienes,"CONTRATACION DEL SUMINISTRO DE MATERIALES DIVERSOS (MADERA, ZINC,CLAVOS) PARA CONSTRUCCION Y RECONSTRUCCION DE VIVIENDAS DE CIUDADANOS VULNERABLES AFECTADOS POR EL PASO DEL HURACAN FIONA",Confirmada y enviada,Cerrado,14:49.8,24:39.3,null,13:17.8,13:17.0,00:00.0,00:00.0,00:00.0,00:00.0,DOP,54277345,Transferencia,60 días,57:39.4,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1439161&AwardContractDetailId=391533,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1133252,"Bellon, SAS",102000621,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,SANTIAGO DE LOS CABALLEROS,SANTIAGO,CIBAO NORTE,NORTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
134,Ministerio Administrativo de la Presidencia,MAPRE-MAE-PEEN-2022-0001,DO1.AWD.1254845,DO1.RPL.3181794,DO1.RANL.1226822,MAPRE-2022-00505,285,"Ferreteria Popular, SRL",Bienes,"CONTRATACION DEL SUMINISTRO DE MATERIALES DIVERSOS (MADERA, ZINC,CLAVOS) PARA CONSTRUCCION Y RECONSTRUCCION DE VIVIENDAS DE CIUDADANOS VULNERABLES AFECTADOS POR EL P",Confirmada y enviada,Cerrado,10:26.2,42:51.8,null,31:56.6,30:34.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,59183301,Transferencia,60 días,07:33.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1439246&AwardContractDetailId=391553,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1133252,"Ferreteria Popular, SRL",101029358,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,Gran empresa,Gran empresa,SANTO DOMINGO OESTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Gran empresa,emergencia,False,25:11.6
134,Ministerio Administrativo de la Presidencia,MAPRE-MAE-PEEN-2022-0004,DO1.AWD.1259842,DO1.RPL.3231445,DO1.RANL.1246252,MAPRE-2022-00527,264,"Manuel Corripio, SAS",Bienes,COMPRA DE EMERGENCIA DE HOJAS DE ZINC PARA CONSTRUCCIÓN Y RECONSTRUCCIÓN VIVIENDAS CIUDADANOS VULNERABLES AFECTADOS POR EL PASO DEL HURACÁN FIONA,Confirmada y enviada,Cerrado,05:25.3,09:21.4,null,58:12.6,58:11.7,00:00.0,00:00.0,00:00.0,00:00.0,DOP,4800004,Transferencia,60 días,10:43.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1444158&AwardContractDetailId=393733,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145370,"Manuel Corripio, SAS",101019565,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
134,Ministerio Administrativo de la Presidencia,MAPRE-MAE-PEEN-2022-0003,DO1.AWD.1275645,DO1.RPL.3283703,DO1.RANL.1267212,MAPRE-2022-00588,1279,"Centro Cuesta Nacional, SAS",Bienes,COMPRA DE KITS DE ALIMENTOS PARA CIUDADANOS VULNERABLES AFECTADOS POR EL PASO DEL HURACAN FIONA,Confirmada y enviada,Cerrado,37:33.7,43:23.7,null,54:27.8,53:15.8,00:00.0,00:00.0,00:00.0,00:00.0,DOP,49707000,Transferencia,60 días,48:40.0,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1462728&AwardContractDetailId=400943,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144707,"Centro Cuesta Nacional, SAS",101019921,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
134,Ministerio Administrativo de la Presidencia,MAPRE-MAE-PEEN-2022-0003,DO1.AWD.1275647,DO1.RPL.3283703,DO1.RANL.1267212,MAPRE-2022-00589,1279,"Centro Cuesta Nacional, SAS",Bienes,COMPRA DE KITS DE ALIMENTOS PARA CIUDADANOS VULNERABLES AFECTADOS POR EL PASO DEL HURACAN FIONA,Confirmada y enviada,Cerrado,47:30.1,54:01.2,null,28:40.6,27:24.3,00:00.0,00:00.0,00:00.0,00:00.0,DOP,49707000,Transferencia,60 días,13:30.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1462931&AwardContractDetailId=400950,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144707,"Centro Cuesta Nacional, SAS",101019921,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
134,Ministerio Administrativo de la Presidencia,MAPRE-MAE-PEEN-2022-0002,DO1.AWD.1272021,DO1.RPL.3271037,DO1.RANL.1262321,MAPRE-2022-00577,751,"Bellon, SAS",Bienes,"COMPRA DE MATERIALES DIVERSOS (MADERA, ZINC, CLAVOS) PARA CONSTRUCCIÓN Y RECONSTRUCCIÓN DE VIVIENDAS DE CIUDADANOS VULNERABLES AFECTADOS POR EL PASO DEL HURACÁN FIONA",Confirmada y enviada,Cerrado,46:47.5,20:31.6,null,14:19.8,03:26.5,00:00.0,00:00.0,00:00.0,00:00.0,DOP,47027263,Transferencia,60 días,08:20.2,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458449&AwardContractDetailId=399297,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1143964,"Bellon, SAS",102000621,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,SANTIAGO DE LOS CABALLEROS,SANTIAGO,CIBAO NORTE,NORTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0003,DO1.AWD.1250933,DO1.RPL.3179487,DO1.RANL.1231363,MOPC-2022-00322,7998,"Ingeniería Estrella, S.A.",Obras,"CONSTRUCCIÓN DEL MURO DE HORMIGÓN ARMADO Y OBRAS CONEXAS EN LA AVENIDA LAS CARRERAS ESQUINA 30 DE MARZO EN SANTIAGO DE LOS CABALLEROS, PROVINCIA SANTIAGO",Confirmada y enviada,Activo,44:36.2,50:24.5,null,56:29.1,55:05.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,384183830,Transferencia,90 días,56:28.7,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1433143&AwardContractDetailId=388820,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1130943,"Ingeniería Estrella, S.A.",102318816,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,SANTIAGO DE LOS CABALLEROS,SANTIAGO,CIBAO NORTE,NORTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0005,DO1.AWD.1261901,DO1.RPL.3195336,DO1.RANL.1232451,MOPC-2022-00337,86947,"Casa Doña Marcia, Cadoma, SRL",Bienes,"ADQUISICION DE MATERIALES DE CONSTRUCCION Y DE SEÑALIZACION VIAL PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS",Confirmada y enviada,Activo,42:46.5,02:59.9,null,02:22.3,59:58.7,00:00.0,00:00.0,00:00.0,00:00.0,DOP,5086414,Transferencia,90 días,02:20.4,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1446701&AwardContractDetailId=394595,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1135333,"Casa Doña Marcia, Cadoma, SRL",132104171,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,MIPYME Mujer - Pequeña empresa,emergencia,True,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0005,DO1.AWD.1261901,DO1.RPL.3199923,DO1.RANL.1232461,MOPC-2022-00342,1735,"Inversiones Yang, SRL",Bienes,"ADQUISICION DE MATERIALES DE CONSTRUCCION Y DE SEÑALIZACION VIAL PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS",Confirmada y enviada,Activo,42:46.5,02:59.9,null,02:18.8,00:46.6,30:00.0,30:00.0,30:00.0,30:00.0,DOP,33295116,Transferencia,60 días,02:18.4,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1446703&AwardContractDetailId=394597,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1135333,"Inversiones Yang, SRL",101801808,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,Si,Mediana Empresa,Empresa no acogida a la Ley 187-17,null,No Especificada,No Especificada,No Especificada,null,Mediana empresa,emergencia,False,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0006,DO1.AWD.1261801,DO1.RPL.3195334,DO1.RANL.1232194,MOPC-2022-00341,35095,"Soluciones Mecanicas SM, SRL",Bienes,"ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL P",Confirmada y enviada,Activo,42:34.8,27:30.8,null,35:29.6,34:52.7,00:00.0,00:00.0,00:00.0,00:00.0,DOP,236000,Transferencia,60 días,35:29.1,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1446803&AwardContractDetailId=394594,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1135954,"Soluciones Mecanicas SM, SRL",130517703,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,SANTO DOMINGO OESTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Mediana empresa,emergencia,True,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0006,DO1.AWD.1261801,DO1.RPL.3196165,DO1.RANL.1232219,MOPC-2022-00339,3926,"GTG Industrial, SRL",Bienes,"ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL P",Confirmada y enviada,Activo,42:34.8,27:30.8,null,33:20.4,32:10.6,30:00.0,30:00.0,30:00.0,30:00.0,DOP,3415451,Transferencia,60 días,33:20.0,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1446801&AwardContractDetailId=394592,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1135954,"GTG Industrial, SRL",130297118,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,MIPYME Mujer - Mediana empresa,emergencia,True,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0006,DO1.AWD.1261801,DO1.RPL.3200045,DO1.RANL.1246555,MOPC-2022-00340,87696,Trax Enterprises SRL,Bienes,"ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL P",Confirmada y enviada,Activo,42:34.8,27:30.8,null,35:13.2,34:25.2,00:00.0,00:00.0,00:00.0,00:00.0,DOP,636020,Transferencia,60 días,35:12.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1446802&AwardContractDetailId=394593,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1135954,Trax Enterprises SRL,132093984,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,Micro empresa,emergencia,True,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0005,DO1.AWD.1261901,DO1.RPL.3199709,DO1.RANL.1232458,MOPC-2022-00338,31078,"Ingeniería Múltiples y Mantenimiento Integral Moreta Batista, SRL",Bienes,"ADQUISICION DE MATERIALES DE CONSTRUCCION Y DE SEÑALIZACION VIAL PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS",Confirmada y enviada,Rescindido,42:46.5,02:59.9,null,48:28.0,44:55.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,47465000,Transferencia,30 días,55:47.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1446702&AwardContractDetailId=394596,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1135333,"Ingeniería Múltiples y Mantenimiento Integral Moreta Batista, SRL",130909431,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,SANTO DOMINGO ESTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,MIPYME Mujer - Pequeña empresa,emergencia,True,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0005,DO1.AWD.1261901,DO1.RPL.3199938,DO1.RANL.1232466,MOPC-2022-00343,1730,"Suplidores Industriales Mella, SRL",Bienes,"DQUISICION DE MATERIALES DE CONSTRUCCION Y DE SEÑALIZACION VIAL PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS",Confirmada y enviada,Activo,42:46.5,02:59.9,null,11:15.5,09:23.8,00:00.0,00:00.0,00:00.0,00:00.0,DOP,7166956,Transferencia,60 días,11:15.0,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1446704&AwardContractDetailId=394598,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1135333,"Suplidores Industriales Mella, SRL",101860782,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,null,No Especificada,No Especificada,No Especificada,null,null,emergencia,False,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0005,DO1.AWD.1261901,DO1.RPL.3199946,DO1.RANL.1232470,MOPC-2022-00344,36433,"JB Global Supply, SRL",Bienes,"ADQUISICION DE MATERIALES DE CONSTRUCCION Y DE SEÑALIZACION VIAL PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS",Confirmada y enviada,En edición,42:46.5,02:59.9,null,null,12:24.1,00:00.0,00:00.0,00:00.0,00:00.0,DOP,498550,Transferencia,30 días,38:39.8,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1446705&AwardContractDetailId=394599,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1135333,"JB Global Supply, SRL",130539138,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,Micro empresa,emergencia,True,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0007,DO1.AWD.1263129,DO1.RPL.3204158,DO1.RANL.1234229,MOPC-2022-00345,285,"Ferreteria Popular, SRL",Bienes,"ADQUISICIÓN DE PUERTAS, VENTANAS Y OTROS MATERIALES, PARA SER UTILIZADAS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS, COMO CONSECUENCIA DE LOS DAÑOS OCASIO",Confirmada y enviada,Activo,03:01.3,59:10.1,null,58:38.6,55:53.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,15310004,Transferencia,60 días,58:37.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1447932&AwardContractDetailId=395524,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1136259,"Ferreteria Popular, SRL",101029358,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,Gran empresa,Gran empresa,SANTO DOMINGO OESTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Gran empresa,emergencia,False,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0007,DO1.AWD.1263129,DO1.RPL.3204331,DO1.RANL.1234209,MOPC-2022-00347,36433,"JB Global Supply, SRL",Bienes,"ADQUISICIÓN DE PUERTAS, VENTANAS Y OTROS MATERIALES, PARA SER UTILIZADAS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS, COMO CONSECUENCIA DE LOS DAÑOS OCASIO",Confirmada y enviada,Activo,03:01.3,59:10.1,null,51:06.9,49:38.1,00:00.0,00:00.0,00:00.0,00:00.0,DOP,10006505,Transferencia,60 días,50:58.4,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1448536&AwardContractDetailId=395526,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1136259,"JB Global Supply, SRL",130539138,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,Micro empresa,emergencia,True,25:11.6
5,Ministerio de Obras Públicas y Comunicaciones,MOPC-MAE-PEEN-2022-0007,DO1.AWD.1263129,DO1.RPL.3203202,DO1.RANL.1234081,MOPC-2022-00346,59465,"GRUPO TO DO, SRL",Bienes,"ADQUISICIÓN DE PUERTAS, VENTANAS Y OTROS MATERIALES, PARA SER UTILIZADAS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS, COMO CONSECUENCIA DE LOS DAÑOS OCASIO",Confirmada y enviada,Activo,03:01.3,59:10.1,null,05:18.0,04:35.0,00:00.0,00:00.0,30:00.0,30:00.0,DOP,6355551,Transferencia,60 días,05:17.8,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1448535&AwardContractDetailId=395525,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1136259,"GRUPO TO DO, SRL",131358225,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,Micro empresa,emergencia,True,25:11.6
